node_name,timestamp,trigger_reason,confidence,entry_price,node_type,tags,workflow_matches,validation_status,meta_total_workflow_steps,meta_matched_conditions,meta_data_row_index,meta_volume,meta_time_of_day
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:02:00,4/4 conditions met: Gamma/OI detected (95); Gamma/OI detected (95); Gamma/OI detected (95),High (with data),4099.574032764627,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (95)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (95)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (95)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (95)'}]",16,7892,10.033333333333333
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:04:00,4/4 conditions met: Key time window (hour: 10.066666666666666); Gamma/OI detected (293); Key time window (hour: 10.066666666666666),Highest,4099.668306964406,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.066666666666666)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (293)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.066666666666666)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",17,5561,10.066666666666666
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:04:00,4/4 conditions met: Gamma/OI detected (293); Gamma/OI detected (293); Gamma/OI detected (293),High (with data),4099.668306964406,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (293)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (293)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (293)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (293)'}]",17,5561,10.066666666666666
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:06:00,4/4 conditions met: Key time window (hour: 10.1); Gamma/OI detected (75); Key time window (hour: 10.1),Highest,4099.395899741749,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.1)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (75)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.1)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",18,4278,10.1
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:06:00,4/4 conditions met: Gamma/OI detected (75); Gamma/OI detected (75); Gamma/OI detected (75),High (with data),4099.395899741749,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (75)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (75)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (75)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (75)'}]",18,4278,10.1
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:08:00,4/4 conditions met: Key time window (hour: 10.133333333333333); Gamma/OI detected (179); Key time window (hour: 10.133333333333333),Highest,4098.972208631349,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.133333333333333)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (179)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.133333333333333)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",19,5099,10.133333333333333
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:08:00,4/4 conditions met: Gamma/OI detected (179); Gamma/OI detected (179); Gamma/OI detected (179),High (with data),4098.972208631349,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (179)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (179)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (179)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (179)'}]",19,5099,10.133333333333333
Block Order Footprint Detection,2024-08-02 10:10:00,"3/4 conditions met: Large print/block detected (size: 5000.0, vol: 2200); Volume/footprint activity (spike: False, clusters: 3); Gamma/OI detected (1500)",High,4099.411903262026,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 5000.0, vol: 2200)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (1500)'}]",20,2200,10.166666666666666
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:10:00,3/4 conditions met: Key time window (hour: 10.166666666666666); Gamma/OI detected (1500); Key time window (hour: 10.166666666666666),Highest,4099.411903262026,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",3,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.166666666666666)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (1500)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.166666666666666)'}]",20,2200,10.166666666666666
Dark Pool Signature / Block Print Node,2024-08-02 10:10:00,"3/4 conditions met: Large print/block detected (size: 5000.0, vol: 2200); Volume/footprint activity (spike: False, clusters: 3); Large print/block detected (size: 5000.0, vol: 2200)",High,4099.411903262026,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 5000.0, vol: 2200)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 3)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 5000.0, vol: 2200)'}]",20,2200,10.166666666666666
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:10:00,4/4 conditions met: Gamma/OI detected (1500); Gamma/OI detected (1500); Gamma/OI detected (1500),High (with data),4099.411903262026,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (1500)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (1500)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (1500)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (1500)'}]",20,2200,10.166666666666666
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:12:00,4/4 conditions met: Key time window (hour: 10.2); Gamma/OI detected (71); Key time window (hour: 10.2),Highest,4099.34417037188,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.2)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (71)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.2)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",21,7959,10.2
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:12:00,4/4 conditions met: Gamma/OI detected (71); Gamma/OI detected (71); Gamma/OI detected (71),High (with data),4099.34417037188,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (71)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (71)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (71)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (71)'}]",21,7959,10.2
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:14:00,4/4 conditions met: Key time window (hour: 10.233333333333333); Gamma/OI detected (450); Key time window (hour: 10.233333333333333),Highest,4099.364428833286,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.233333333333333)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (450)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.233333333333333)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",22,6875,10.233333333333333
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:14:00,4/4 conditions met: Gamma/OI detected (450); Gamma/OI detected (450); Gamma/OI detected (450),High (with data),4099.364428833286,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (450)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (450)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (450)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (450)'}]",22,6875,10.233333333333333
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:16:00,4/4 conditions met: Key time window (hour: 10.266666666666667); Gamma/OI detected (143); Key time window (hour: 10.266666666666667),Highest,4098.9370043774215,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.266666666666667)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (143)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.266666666666667)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",23,5104,10.266666666666667
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:16:00,4/4 conditions met: Gamma/OI detected (143); Gamma/OI detected (143); Gamma/OI detected (143),High (with data),4098.9370043774215,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (143)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (143)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (143)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (143)'}]",23,5104,10.266666666666667
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:18:00,4/4 conditions met: Key time window (hour: 10.3); Gamma/OI detected (293); Key time window (hour: 10.3),Highest,4098.773689560065,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.3)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (293)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.3)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",24,6598,10.3
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:18:00,4/4 conditions met: Gamma/OI detected (293); Gamma/OI detected (293); Gamma/OI detected (293),High (with data),4098.773689560065,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (293)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (293)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (293)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (293)'}]",24,6598,10.3
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:20:00,4/4 conditions met: Key time window (hour: 10.333333333333334); Gamma/OI detected (37); Key time window (hour: 10.333333333333334),Highest,4098.806966336977,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.333333333333334)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (37)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.333333333333334)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",25,4454,10.333333333333334
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:20:00,4/4 conditions met: Gamma/OI detected (37); Gamma/OI detected (37); Gamma/OI detected (37),High (with data),4098.806966336977,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (37)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (37)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (37)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (37)'}]",25,4454,10.333333333333334
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:22:00,4/4 conditions met: Key time window (hour: 10.366666666666667); Gamma/OI detected (117); Key time window (hour: 10.366666666666667),Highest,4098.461668263751,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.366666666666667)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (117)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.366666666666667)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",26,5645,10.366666666666667
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:22:00,4/4 conditions met: Gamma/OI detected (117); Gamma/OI detected (117); Gamma/OI detected (117),High (with data),4098.461668263751,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (117)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (117)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (117)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (117)'}]",26,5645,10.366666666666667
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:24:00,4/4 conditions met: Key time window (hour: 10.4); Gamma/OI detected (53); Key time window (hour: 10.4),Highest,4098.574377669254,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.4)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (53)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.4)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",27,7847,10.4
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:24:00,4/4 conditions met: Gamma/OI detected (53); Gamma/OI detected (53); Gamma/OI detected (53),High (with data),4098.574377669254,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (53)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (53)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (53)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (53)'}]",27,7847,10.4
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:26:00,3/4 conditions met: Key time window (hour: 10.433333333333334); Gamma/OI detected (349); Key time window (hour: 10.433333333333334),Highest,4098.394186062279,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",3,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.433333333333334)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (349)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.433333333333334)'}]",28,2804,10.433333333333334
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:26:00,4/4 conditions met: Gamma/OI detected (349); Gamma/OI detected (349); Gamma/OI detected (349),High (with data),4098.394186062279,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (349)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (349)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (349)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (349)'}]",28,2804,10.433333333333334
Fusion Node—Liquidity + Gamma + Time,2024-08-02 10:28:00,4/4 conditions met: Key time window (hour: 10.466666666666667); Gamma/OI detected (295); Key time window (hour: 10.466666666666667),Highest,4098.30667793734,Black Box / Microstructure,"Fusion, Gamma, Liquidity, Time, Confluence",4,triggered,4,"[{'step': 1, 'description': 'Overlay all macro liquidity levels (OBs, FVGs, session levels).', 'reason': 'Key time window (hour: 10.466666666666667)'}, {'step': 2, 'description': 'Mark gamma pins and major expiry levels.', 'reason': 'Gamma/OI detected (295)'}, {'step': 3, 'description': 'Identify exact time window (e.g., 10am, 2:30pm) for confluence.', 'reason': 'Key time window (hour: 10.466666666666667)'}, {'step': 4, 'description': 'Enter only at full alignment; size up and exit on strong reaction.', 'reason': 'Multiple factor confluence (2 factors)'}]",29,4731,10.466666666666667
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:28:00,4/4 conditions met: Gamma/OI detected (295); Gamma/OI detected (295); Gamma/OI detected (295),High (with data),4098.30667793734,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (295)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (295)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (295)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (295)'}]",29,4731,10.466666666666667
Block Order Footprint Detection,2024-08-02 10:30:00,"3/4 conditions met: Large print/block detected (size: 3000.0, vol: 7991); Volume/footprint activity (spike: False, clusters: 1); Gamma/OI detected (455)",High,4098.126165953672,Black Box / Microstructure,"Block, Footprint, Breakout, Absorption",3,triggered,4,"[{'step': 1, 'description': 'Mark levels with persistent large prints and small net range.', 'reason': 'Large print/block detected (size: 3000.0, vol: 7991)'}, {'step': 2, 'description': 'Enter on expansion after final absorption or “push.”', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 3, 'description': 'Confirm direction with OI delta or footprint chart.', 'reason': 'Gamma/OI detected (455)'}]",30,7991,10.5
Dark Pool Signature / Block Print Node,2024-08-02 10:30:00,"3/4 conditions met: Large print/block detected (size: 3000.0, vol: 7991); Volume/footprint activity (spike: False, clusters: 1); Large print/block detected (size: 3000.0, vol: 7991)",High,4098.126165953672,Black Box / Microstructure,"Dark Pool, Block, VWAP, Tape",3,triggered,4,"[{'step': 1, 'description': 'Monitor time & sales for large prints off-market or odd-lot prints at key levels.', 'reason': 'Large print/block detected (size: 3000.0, vol: 7991)'}, {'step': 2, 'description': 'Watch for volume surges with minimal visible size on Level 2.', 'reason': 'Volume/footprint activity (spike: False, clusters: 1)'}, {'step': 4, 'description': 'Log block prints and follow-through for pattern analysis.', 'reason': 'Large print/block detected (size: 3000.0, vol: 7991)'}]",30,7991,10.5
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:30:00,4/4 conditions met: Gamma/OI detected (455); Gamma/OI detected (455); Gamma/OI detected (455),High (with data),4098.126165953672,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (455)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (455)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (455)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (455)'}]",30,7991,10.5
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:32:00,4/4 conditions met: Gamma/OI detected (340); Gamma/OI detected (340); Gamma/OI detected (340),High (with data),4098.681849409025,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (340)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (340)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (340)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (340)'}]",31,4773,10.533333333333333
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:34:00,4/4 conditions met: Gamma/OI detected (137); Gamma/OI detected (137); Gamma/OI detected (137),High (with data),4098.677800241603,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (137)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (137)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (137)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (137)'}]",32,3570,10.566666666666666
Gamma Pin / Dealer Magnet Edge,2024-08-02 10:36:00,4/4 conditions met: Gamma/OI detected (357); Gamma/OI detected (357); Gamma/OI detected (357),High (with data),4098.360486962916,Black Box / Microstructure,"Gamma, OI, Pin, Dealer, Expiry",4,triggered,4,"[{'step': 1, 'description': 'Download OI/gamma by strike for main asset (SPX, NQ, ES, etc.).', 'reason': 'Gamma/OI detected (357)'}, {'step': 2, 'description': 'Overlay strike OI on price/time chart.', 'reason': 'Gamma/OI detected (357)'}, {'step': 3, 'description': 'Fade mean-reverting moves toward pin strike pre-expiry.', 'reason': 'Gamma/OI detected (357)'}, {'step': 4, 'description': 'Trade trend breakout post-expiry as dealer gamma flips/unwinds.', 'reason': 'Gamma/OI detected (357)'}]",33,7056,10.6
